Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend,data_quality_score,cleansing_timestamp,record_source
TRANSFER,2,4,34.99000168,199.9499969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,,Mary,4078,Gallegos,,Consumer,PR,4393 Pleasant Pioneer Avenue,725,5,Golf,18.20552635,-66.37062836,LATAM,Araranguá,Brasil,4078,2017-06-14 11:53:00,61346,627,0.0,0.0,153470,39.99000168,0.180000007,5,199.9499969,199.9499969,34.99000168,South America,Santa Catarina,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-06-16 11:53:00,Standard Class,749,113,37,17,4,20170614,9,3073,Wednesday,6,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,24.75,247.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Mary,4867,Smith,,Consumer,PR,6292 Velvet Wagon  Plaza,725,5,Golf,18.22255898,-66.3706131,LATAM,Santiago de los Caballeros,República Dominicana,4867,2015-01-30 03:59:00,1999,502,2.5,0.01,5000,50.0,0.100000001,5,250.0,247.5,24.75,Caribbean,Santiago de Chile,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-02-04 03:59:00,Standard Class,900,2480,30,15,4,20150130,10,77,Friday,1,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,39.15000153,346.5,Advance shipping,0,26,Girls' Apparel,Caguas,Puerto Rico,,Mary,5301,Ward,,Consumer,PR,8828 Red Farms,725,5,Golf,18.27515984,-66.37052918,LATAM,Juárez,México,5301,2017-02-21 01:42:00,53576,565,3.5,0.01,133897,70.0,0.109999999,5,350.0,346.5,39.15000153,Central America,Chihuahua,PROCESSING,,565,26,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70.0,0,2017-02-23 01:42:00,Standard Class,972,1261,32,16,4,20170221,9,2774,Tuesday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,-58.31000137,245.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,,Mary,4784,Williams,,Consumer,PR,6336 Thunder Dale,725,5,Golf,18.27308464,-66.37060547,LATAM,Monterrey,México,4784,2017-04-14 06:32:00,57152,502,5.0,0.02,142954,50.0,-0.239999995,5,250.0,245.0,-58.31000137,Central America,Nuevo León,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-04-17 06:32:00,Standard Class,882,1832,30,15,4,20170414,9,2935,Friday,4,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,42.88000107,122.5,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,,Mary,8348,Maddox,,Consumer,PR,4703 Old Route,725,5,Golf,18.24366379,-66.37059021,LATAM,Puno,Perú,8348,2017-01-24 07:21:00,51674,567,2.5,0.02,129114,25.0,0.349999994,5,125.0,122.5,42.88000107,South America,Puno,PROCESSING,,567,26,http://images.acmesports.sports/adidas+Men%27s+Germany+Black+Crest+Away+Tee,adidas Men's Germany Black Crest Away Tee,25.0,0,2017-01-29 07:21:00,Standard Class,1510,2217,33,16,4,20170124,10,2666,Tuesday,1,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,-36.84000015,195.9499969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,,Lisa,7446,Williams,,Consumer,PR,1974 Fallen Place,725,5,Golf,18.23312187,-66.37059021,LATAM,São Paulo,Brasil,7446,2017-03-18 18:18:00,55336,627,4.0,0.02,138382,39.99000168,-0.189999998,5,199.9499969,195.9499969,-36.84000015,South America,São Paulo,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-03-20 18:18:00,Standard Class,1357,2736,37,17,4,20170318,9,2850,Saturday,3,1,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,7.449999809,195.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,,Mary,11455,Weaver,,Consumer,PR,2553 Golden Dale,725,5,Golf,18.25151444,-66.37062073,LATAM,Navegantes,Brasil,11455,2017-02-24 11:41:00,53810,627,4.0,0.02,134532,39.99000168,0.039999999,5,199.9499969,195.9499969,7.449999809,South America,Santa Catarina,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-03-02 11:41:00,Standard Class,2099,1913,37,17,4,20170224,10,2790,Friday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,48.0,240.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,,Thomas,5364,Colon,,Consumer,PR,2568 Bright Lookout,725,5,Golf,18.25733376,-66.3706131,LATAM,Mexico City,México,5364,2017-05-15 15:25:00,59301,502,10.0,0.039999999,148446,50.0,0.200000003,5,250.0,240.0,48.0,Central America,Distrito Federal,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-05-17 15:25:00,Standard Class,984,1773,30,15,4,20170515,9,3004,Monday,5,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,-52.08000183,240.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Mary,259,Bates,,Consumer,PR,382 Rocky Pond By-pass,725,5,Golf,18.35939407,-66.07751465,LATAM,Tegucigalpa,Honduras,259,2015-05-03 18:02:00,8410,502,10.0,0.039999999,20995,50.0,-0.219999999,5,250.0,240.0,-52.08000183,Central America,Francisco Morazán,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-09 18:02:00,Standard Class,57,2789,30,15,4,20150503,10,323,Sunday,5,2,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,78.0,240.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,,Catherine,11290,Smith,,Consumer,PR,4692 Gentle Turnabout,725,5,Golf,18.2261982,-66.37054443,LATAM,Tampico,México,11290,2015-04-29 13:29:00,8123,502,10.0,0.039999999,20277,50.0,0.330000013,5,250.0,240.0,78.0,Central America,Tamaulipas,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-03 13:29:00,Standard Class,2064,2760,30,15,4,20150429,12,311,Wednesday,4,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,116.3799973,237.5,Advance shipping,0,24,Women's Apparel,Humacao,Puerto Rico,,Debra,8517,Smith,,Consumer,PR,5138 Green Boulevard,791,5,Golf,18.1501503,-65.82595062,LATAM,La Paz,Bolivia,8517,2017-06-03 02:58:00,60567,502,12.5,0.050000001,151598,50.0,0.49000001,5,250.0,237.5,116.3799973,South America,La Paz,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-06-06 02:58:00,Standard Class,1544,1369,30,15,4,20170603,9,3045,Saturday,6,2,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,42.52999878,236.25,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,,James,7701,Lawson,,Consumer,PR,1577 Green Vista,725,5,Golf,18.25289154,-66.37058258,LATAM,Villa Nueva,Guatemala,7701,2015-02-02 03:27:00,2203,502,13.75,0.059999999,5523,50.0,0.180000007,5,250.0,236.25,42.52999878,Central America,Guatemala,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-02-06 03:27:00,Standard Class,1405,3015,30,15,4,20150202,12,81,Monday,2,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,62.97999954,179.9600067,Advance shipping,0,26,Girls' Apparel,Caguas,Puerto Rico,,Diane,7407,Kim,,Consumer,PR,4689 Lost Spring Key,725,5,Golf,18.29062271,-66.3706131,LATAM,Matagalpa,Nicaragua,7407,2015-02-21 11:18:00,3527,572,20.0,0.100000001,8768,39.99000168,0.349999994,5,199.9499969,179.9600067,62.97999954,Central America,Matagalpa,PROCESSING,,572,26,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.99000168,0,2015-02-24 11:18:00,Standard Class,1351,1706,34,16,4,20150221,9,141,Saturday,2,1,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,58.79999924,173.9600067,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,,Richard,5965,Parker,,Consumer,PR,1018 Colonial Nectar Subdivision,725,5,Golf,18.23957062,-66.3706131,LATAM,Cuscatancingo,El Salvador,5965,2015-02-05 10:17:00,2428,627,25.98999977,0.129999995,6064,39.99000168,0.340000004,5,199.9499969,173.9600067,58.79999924,Central America,San Salvador,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-02-09 10:17:00,Standard Class,1091,668,37,17,4,20150205,12,94,Thursday,2,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,-40.45999908,217.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Cynthia,8677,Mccoy,,Consumer,PR,8696 Bright Dale Pointe,725,5,Golf,18.26259232,-66.37062836,LATAM,Mixco,Guatemala,8677,2017-03-16 09:33:00,55174,502,32.5,0.129999995,137981,50.0,-0.189999998,5,250.0,217.5,-40.45999908,Central America,Guatemala,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-03-21 09:33:00,Standard Class,1579,1814,30,15,4,20170316,10,2838,Thursday,3,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,38.27999878,217.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,,Michael,10093,Lopez,,Consumer,PR,914 Round Pony Canyon,725,5,Golf,18.23168373,-66.37059784,LATAM,Americana,Brasil,10093,2017-04-12 12:29:00,57032,502,32.5,0.129999995,142664,50.0,0.180000007,5,250.0,217.5,38.27999878,South America,São Paulo,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-04-15 12:29:00,Standard Class,1855,77,30,15,4,20170412,9,2931,Wednesday,4,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,27.19000053,217.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,,Barbara,12119,Pham,,Consumer,PR,135 Burning Ridge,725,5,Golf,18.2150116,-66.37063599,LATAM,Indaial,Brasil,12119,2015-05-28 14:41:00,10113,502,32.5,0.129999995,25272,50.0,0.129999995,5,250.0,217.5,27.19000053,South America,Santa Catarina,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-06-01 14:41:00,Standard Class,2215,1189,30,15,4,20150528,12,402,Thursday,5,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,-31.87999916,212.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Mary,8274,Mcgrath,,Consumer,PR,1905 Broad Apple Highway,725,5,Golf,18.27042198,-66.37054443,LATAM,Tijuana,México,8274,2017-02-01 17:09:00,52250,502,37.5,0.150000006,130535,50.0,-0.150000006,5,250.0,212.5,-31.87999916,Central America,Baja California,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-02-07 17:09:00,Standard Class,1497,2830,30,15,4,20170201,10,2689,Wednesday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,59.5,212.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,,Mary,2291,Mcdonald,,Consumer,PR,2291 Velvet Berry Freeway,725,5,Golf,18.20957184,-66.37057495,LATAM,Ciudad del Carmen,México,2291,2015-05-10 23:49:00,8906,502,37.5,0.150000006,22214,50.0,0.280000001,5,250.0,212.5,59.5,Central America,Campeche,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-12 23:49:00,Standard Class,428,597,30,15,4,20150510,9,358,Sunday,5,2,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,13.26000023,169.9600067,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,,Kenneth,11310,Williams,,Consumer,PR,8718 High Front,725,5,Golf,18.20209312,-66.37058258,LATAM,Santana de Parnaíba,Brasil,11310,2015-01-21 05:13:00,1386,627,29.98999977,0.150000006,3424,39.99000168,0.079999998,5,199.9499969,169.9600067,13.26000023,South America,São Paulo,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-01-23 05:13:00,Standard Class,2068,2466,37,17,4,20150121,9,62,Wednesday,1,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,33.59000015,167.9600067,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,,Brittany,155,Juarez,,Consumer,PR,1809 Lost Pine Ledge,725,5,Golf,18.24755478,-66.02526856,LATAM,Limeira,Brasil,155,2017-05-14 13:09:00,59226,627,31.98999977,0.159999996,148243,39.99000168,0.200000003,5,199.9499969,167.9600067,33.59000015,South America,São Paulo,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-05-16 13:09:00,Standard Class,31,1468,37,17,4,20170514,9,3001,Sunday,5,2,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,60.90000153,210.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,,Mary,4998,Smith,,Consumer,PR,1235 Honey Mews,725,5,Golf,18.26036263,-66.37050629,LATAM,Valencia,Venezuela,4998,2015-05-10 03:08:00,8847,502,40.0,0.159999996,22094,50.0,0.289999992,5,250.0,210.0,60.90000153,South America,Carabobo,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-13 03:08:00,Standard Class,915,2945,30,15,4,20150510,9,354,Sunday,5,2,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,-245.9400024,163.9600067,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,,Lisa,7720,Ramirez,,Consumer,PR,4746 Quaking Bear Valley,725,5,Golf,18.21931267,-66.37059021,LATAM,Brasília,Brasil,7720,2017-04-25 14:45:00,57929,627,35.99000168,0.180000007,144928,39.99000168,-1.5,5,199.9499969,163.9600067,-245.9400024,South America,Distrito Federal,PROCESSING,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-04-30 14:45:00,Standard Class,1409,380,37,17,4,20170425,10,2966,Tuesday,4,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,58.0,200.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,,Brittany,3099,Copeland,,Consumer,PR,5735 Round Beacon Terrace,725,5,Golf,18.27332115,-66.37055206,LATAM,Querétaro,México,3099,2017-02-20 00:50:00,53505,502,50.0,0.200000003,133703,50.0,0.289999992,5,250.0,200.0,58.0,Central America,Querétaro,PROCESSING,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-02-26 00:50:00,Standard Class,574,2232,30,15,4,20170220,10,2765,Monday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,30.79999924,280.0,Advance shipping,0,26,Girls' Apparel,Caguas,Puerto Rico,,William,5011,Berg,,Consumer,PR,2387 Silver Freeway,725,5,Golf,18.28800392,-66.37052155,LATAM,Santiago de Chile,Chile,5011,2017-03-23 03:25:00,55636,565,70.0,0.200000003,139149,70.0,0.109999999,5,350.0,280.0,30.79999924,South America,Santiago de Chile,PROCESSING,,565,26,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70.0,0,2017-03-25 03:25:00,Standard Class,918,2471,32,16,4,20170323,9,2862,Thursday,3,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,18.0,239.9499969,Shipping on time,0,37,Electronics,Caguas,Puerto Rico,,David,2643,Smith,,Consumer,PR,6567 Red Sky Gate,725,6,Outdoors,18.20149422,-66.37060547,LATAM,Tegucigalpa,Honduras,2643,2017-04-13 22:07:00,57128,818,0.0,0.0,142889,47.99000168,0.079999998,5,239.9499969,239.9499969,18.0,Central America,Francisco Morazán,PROCESSING,,818,37,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,2017-04-17 22:07:00,Standard Class,495,2775,42,19,5,20170413,12,2934,Thursday,4,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,55.09999847,122.4499969,Shipping on time,0,40,Accessories,Caguas,Puerto Rico,,Patricia,9501,Smith,,Consumer,PR,9505 Broad Timber Highlands,725,6,Outdoors,18.23152924,-66.37050629,LATAM,Macapá,Brasil,9501,2015-05-08 09:27:00,8728,897,2.5,0.02,21771,24.98999977,0.449999988,5,124.9499969,122.4499969,55.09999847,South America,Amapá,PROCESSING,,897,40,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip,Team Golf New England Patriots Putter Grip,24.98999977,0,2015-05-12 09:27:00,Standard Class,1742,1559,53,21,5,20150508,12,346,Friday,5,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,-14.27999973,230.3500061,Late delivery,1,37,Electronics,Caguas,Puerto Rico,,Mary,9760,Wolf,,Consumer,PR,7969 Umber Forest,725,6,Outdoors,18.21571159,-66.37055969,LATAM,Portmore,Jamaica,9760,2015-01-17 02:46:00,1105,818,9.600000381,0.039999999,2749,47.99000168,-0.059999999,5,239.9499969,230.3500061,-14.27999973,Caribbean,Santa Caterina,PROCESSING,,818,37,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,2015-01-23 02:46:00,Standard Class,1791,2174,42,19,5,20150117,10,42,Saturday,1,1,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,3,4,31.87999916,118.0800018,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,,Thomas,11793,Riley,,Consumer,PR,1538 Sunny Lagoon Mews,725,6,Outdoors,18.29089546,-66.37055206,LATAM,Tijuana,México,11793,2015-01-27 05:13:00,1797,886,6.869999886,0.059999999,4490,24.98999977,0.270000011,5,124.9499969,118.0800018,31.87999916,Central America,Baja California,PROCESSING,,886,40,http://images.acmesports.sports/Team+Golf+San+Francisco+Giants+Putter+Grip,Team Golf San Francisco Giants Putter Grip,24.98999977,0,2015-01-30 05:13:00,Standard Class,2159,2833,51,21,5,20150127,9,74,Tuesday,1,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,53.43999863,113.6999969,Late delivery,1,40,Accessories,Bayamon,Puerto Rico,,Mary,7273,Smith,,Consumer,PR,3450 Round Gate Close,957,6,Outdoors,18.38011932,-66.18312836,LATAM,San Salvador,El Salvador,7273,2015-01-24 20:06:00,1634,905,11.25,0.090000004,4065,24.98999977,0.469999999,5,124.9499969,113.6999969,53.43999863,Central America,San Salvador,PROCESSING,,905,40,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.98999977,0,2015-01-29 20:06:00,Standard Class,1325,2442,54,21,5,20150124,10,68,Saturday,1,1,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,4.53000021,71.95999908,Advance shipping,0,41,Trade-In,Caguas,Puerto Rico,,Mary,5301,Ward,,Consumer,PR,8828 Red Farms,725,6,Outdoors,18.27515984,-66.37052918,LATAM,Juárez,México,5301,2017-02-21 01:42:00,53576,924,8.0,0.100000001,133898,15.98999977,0.059999999,5,79.94999695,71.95999908,4.53000021,Central America,Chihuahua,PROCESSING,,924,41,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel,Glove It Urban Brick Golf Towel,15.98999977,0,2017-02-23 01:42:00,Standard Class,972,1261,57,22,5,20170221,9,2775,Tuesday,2,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,4,4,11.85999966,104.9599991,Shipping on time,0,40,Accessories,Caguas,Puerto Rico,,Barbara,12119,Pham,,Consumer,PR,135 Burning Ridge,725,6,Outdoors,18.2150116,-66.37063599,LATAM,Indaial,Brasil,12119,2015-05-28 14:41:00,10113,893,19.98999977,0.159999996,25271,24.98999977,0.109999999,5,124.9499969,104.9599991,11.85999966,South America,Santa Catarina,PROCESSING,,893,40,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,2015-06-01 14:41:00,Standard Class,2215,1189,52,21,5,20150528,12,401,Thursday,5,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,2,4,35.61999893,284.9500122,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,,Joshua,3329,Smith,,Consumer,PR,9709 Dewy Pointe,725,4,Apparel,18.28710365,-66.37055206,LATAM,Saltillo,México,3329,2015-04-01 03:22:00,6176,365,15.0,0.050000001,15435,59.99000168,0.129999995,5,299.9500122,284.9500122,35.61999893,Central America,Coahuila,SUSPECTED_FRAUD,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-04-03 03:22:00,Standard Class,621,2372,28,13,3,20150401,11,233,Wednesday,4,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,76.43000031,272.9500122,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,,George,9429,Terrell,,Consumer,PR,4429 Lost Elk Front,725,4,Apparel,18.22939873,-66.37059784,LATAM,Camagüey,Cuba,9429,2017-06-01 13:28:00,60460,365,27.0,0.090000004,151294,59.99000168,0.280000001,5,299.9500122,272.9500122,76.43000031,Caribbean,Camagüey,SUSPECTED_FRAUD,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-06-07 13:28:00,Standard Class,1730,483,28,13,3,20170601,11,3041,Thursday,6,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,6,4,40.49000168,269.9599915,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,,Cynthia,8677,Mccoy,,Consumer,PR,8696 Bright Dale Pointe,725,4,Apparel,18.26259232,-66.37062836,LATAM,Mejicanos,El Salvador,8677,2015-01-09 10:50:00,580,365,30.0,0.100000001,1424,59.99000168,0.150000006,5,299.9500122,269.9599915,40.49000168,Central America,San Salvador,SUSPECTED_FRAUD,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-01-15 10:50:00,Standard Class,1579,1728,28,13,3,20150109,11,24,Friday,1,1,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
TRANSFER,5,4,127.4800034,254.9600067,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,,Cynthia,437,Benjamin,,Consumer,PR,2721 Dewy Panda Manor,725,4,Apparel,18.2241478,-66.0471344,LATAM,Guantánamo,Cuba,437,2017-04-01 00:25:00,56244,365,44.99000168,0.150000006,140672,59.99000168,0.5,5,299.9500122,254.9600067,127.4800034,Caribbean,Guantánamo,SUSPECTED_FRAUD,,365,17,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-04-06 00:25:00,Standard Class,95,1020,28,13,3,20170401,11,2891,Saturday,4,2,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
