Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode, ,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend
TRANSFER,5,4,23.86000061,211.1600037,Shipping canceled,0,17,Cleats,Fullerton,EE. UU.,XXXXXXXXX,Mary,5854,Smith,XXXXXXXXX,Consumer,CA,5803 Umber Meadow,92833,4,Apparel,33.87593842,-118.0005798,Europe,Milan,Italia,5854,7/23/2015 11:06,13939,365,28.79999924,0.119999997,34880,59.99000168,0.109999999,4,239.9600067,211.1600037,23.86000061,Southern Europe,Lombardía,CANCELED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/28/2015 11:06,Standard Class,,1588,2654,32,13,3,20150723,11,1143,Thursday,7,3,2015,False
TRANSFER,5,4,-100.8300018,208.7700043,Shipping canceled,0,17,Cleats,Baltimore,EE. UU.,XXXXXXXXX,Mary,3066,Smith,XXXXXXXXX,Consumer,MD,1221 High Crest,21218,4,Apparel,39.27495956,-76.61506653,Europe,Uvarovo,Rusia,3066,11/15/2016 2:11,46864,365,31.19000053,0.129999995,117157,59.99000168,-0.479999989,4,239.9600067,208.7700043,-100.8300018,Eastern Europe,Tambov,CANCELED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/20/2016 2:11,Standard Class,,833,4435,32,13,3,20161115,11,3711,Tuesday,11,4,2016,False
TRANSFER,6,4,57.06000137,196.7700043,Shipping canceled,0,17,Cleats,Sacramento,EE. UU.,XXXXXXXXX,Willie,11431,Sanders,XXXXXXXXX,Consumer,CA,5098 Lazy Pathway,95823,4,Apparel,38.48671341,-121.459343,Europe,Southend-on-Sea,Reino Unido,11431,8/31/2015 3:51,16590,365,43.18999863,0.180000007,41460,59.99000168,0.289999992,4,239.9600067,196.7700043,57.06000137,Northern Europe,Inglaterra,CANCELED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/6/2015 3:51,Standard Class,,3097,3960,32,13,3,20150831,11,1395,Monday,8,3,2015,False
TRANSFER,6,4,84.58999634,179.9700012,Shipping canceled,0,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Richard,9906,Smith,XXXXXXXXX,Consumer,IL,3957 Emerald Spring Nook,60614,4,Apparel,41.89535523,-87.72576141,Europe,Widnes,Reino Unido,9906,7/6/2017 7:18,62840,365,59.99000168,0.25,157125,59.99000168,0.469999999,4,239.9600067,179.9700012,84.58999634,Northern Europe,Inglaterra,CANCELED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/12/2017 7:18,Standard Class,,2673,4612,32,13,3,20170706,11,4955,Thursday,7,3,2017,False
TRANSFER,5,4,55.43999863,198.0,Shipping canceled,0,24,Women's Apparel,Greensboro,EE. UU.,XXXXXXXXX,Mary,2048,Wolf,XXXXXXXXX,Consumer,NC,3977 Colonial Towers,27410,5,Golf,36.08757019,-79.88663483,Europe,Strasbourg,Francia,2048,9/4/2017 10:22,66959,502,2.0,0.01,167372,50.0,0.280000001,4,200.0,198.0,55.43999863,Western Europe,Alsacia-Champaña-Ardenas-Lorena,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/9/2017 10:22,Standard Class,,556,3999,34,15,4,20170904,11,5179,Monday,9,3,2017,False
TRANSFER,6,4,28.87000084,151.9600067,Shipping canceled,0,29,Shop By Sport,San Jose,EE. UU.,XXXXXXXXX,Mary,3071,Meadows,XXXXXXXXX,Consumer,CA,5835 Harvest Vista,95127,5,Golf,37.37883377,-121.8303375,Europe,Carpentras,Francia,3071,7/11/2017 20:25,63220,627,8.0,0.050000001,158064,39.99000168,0.189999998,4,159.9600067,151.9600067,28.87000084,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/17/2017 20:25,Standard Class,,834,745,41,17,4,20170711,11,4976,Tuesday,7,3,2017,False
TRANSFER,3,4,75.59999847,189.0,Shipping canceled,0,24,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Aaron,11065,Smith,XXXXXXXXX,Consumer,NY,5493 Burning Horse Heath,10031,5,Golf,40.82476044,-73.94992065,Europe,Utrecht,Países Bajos,11065,10/14/2015 17:07,19642,502,11.0,0.059999999,49112,50.0,0.400000006,4,200.0,189.0,75.59999847,Western Europe,Utrecht,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/17/2015 17:07,Standard Class,,2993,4432,34,15,4,20151014,11,1705,Wednesday,10,4,2015,False
TRANSFER,5,4,85.55999756,186.0,Shipping canceled,0,24,Women's Apparel,Lakewood,EE. UU.,XXXXXXXXX,David,394,Smith,XXXXXXXXX,Consumer,OH,1449 Red Cove,44107,5,Golf,41.4828682,-81.77826691,Europe,Genk,Bélgica,394,8/13/2017 5:50,65439,502,14.0,0.07,163539,50.0,0.460000008,4,200.0,186.0,85.55999756,Western Europe,Limburgo,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/18/2017 5:50,Standard Class,,119,1377,34,15,4,20170813,11,5100,Sunday,8,3,2017,True
TRANSFER,6,4,59.40000153,180.0,Shipping canceled,0,24,Women's Apparel,Chicago,EE. UU.,XXXXXXXXX,Richard,9906,Smith,XXXXXXXXX,Consumer,IL,3957 Emerald Spring Nook,60614,5,Golf,41.89535523,-87.72576141,Europe,Widnes,Reino Unido,9906,7/6/2017 7:18,62840,502,20.0,0.100000001,157124,50.0,0.330000013,4,200.0,180.0,59.40000153,Northern Europe,Inglaterra,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/12/2017 7:18,Standard Class,,2673,4612,34,15,4,20170706,11,4954,Thursday,7,3,2017,False
TRANSFER,4,4,70.19999695,180.0,Shipping canceled,0,24,Women's Apparel,Hamilton,EE. UU.,XXXXXXXXX,Kathy,5707,Sampson,XXXXXXXXX,Consumer,OH,2056 Misty Grove Rise,45011,5,Golf,39.3985405,-84.55661774,Europe,Gloucester,Reino Unido,5707,9/11/2015 10:40,17363,502,20.0,0.100000001,43391,50.0,0.389999986,4,200.0,180.0,70.19999695,Northern Europe,Inglaterra,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/15/2015 10:40,Standard Class,,1556,1403,34,15,4,20150911,11,1470,Friday,9,3,2015,False
TRANSFER,4,4,38.86999893,143.9600067,Shipping canceled,0,29,Shop By Sport,Baltimore,EE. UU.,XXXXXXXXX,Mary,10549,Atkinson,XXXXXXXXX,Consumer,MD,8773 Colonial Shadow Maze,21206,5,Golf,39.13785553,-76.81587219,Europe,Turin,Italia,10549,7/14/2015 2:31,13298,627,16.0,0.100000001,33272,39.99000168,0.270000011,4,159.9600067,143.9600067,38.86999893,Southern Europe,Piamonte,CANCELED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/18/2015 2:31,Standard Class,,2854,4399,41,17,4,20150714,11,1097,Tuesday,7,3,2015,False
TRANSFER,3,4,43.15999985,166.0,Shipping canceled,0,24,Women's Apparel,Roseburg,EE. UU.,XXXXXXXXX,Cynthia,2682,Miller,XXXXXXXXX,Consumer,OR,5430 Burning Rise Route,97470,5,Golf,43.20556259,-123.3465195,Europe,Messina,Italia,2682,9/24/2015 4:52,18237,502,34.0,0.170000002,45583,50.0,0.25999999,4,200.0,166.0,43.15999985,Southern Europe,Sicilia,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/27/2015 4:52,Standard Class,,725,2600,34,15,4,20150924,11,1589,Thursday,9,3,2015,False
TRANSFER,4,4,41.06000137,131.1699982,Shipping canceled,0,29,Shop By Sport,Modesto,EE. UU.,XXXXXXXXX,James,467,Smith,XXXXXXXXX,Consumer,CA,6324 Golden Line,95350,5,Golf,37.66708756,-120.9958801,Europe,Helsinki,Finlandia,467,9/4/2017 10:01,66958,627,28.79000092,0.180000007,167369,39.99000168,0.310000002,4,159.9600067,131.1699982,41.06000137,Northern Europe,Uusimaa,CANCELED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/8/2017 10:01,Standard Class,,139,1585,41,17,4,20170904,11,5178,Monday,9,3,2017,False
TRANSFER,5,4,77.08000183,164.0,Shipping canceled,0,24,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Jennifer,10577,Fuentes,XXXXXXXXX,Consumer,NY,5659 Shady Cloud Port,10003,5,Golf,40.73124313,-73.98880768,Europe,Miramas,Francia,10577,9/1/2017 14:03,66764,502,36.0,0.180000007,166874,50.0,0.469999999,4,200.0,164.0,77.08000183,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/6/2017 14:03,Standard Class,,2862,2676,34,15,4,20170901,11,5168,Friday,9,3,2017,False
TRANSFER,5,4,56.0,160.0,Shipping canceled,0,24,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Jennifer,10577,Fuentes,XXXXXXXXX,Consumer,NY,5659 Shady Cloud Port,10003,5,Golf,40.73124313,-73.98880768,Europe,Miramas,Francia,10577,9/1/2017 14:03,66764,502,40.0,0.200000003,166870,50.0,0.349999994,4,200.0,160.0,56.0,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/6/2017 14:03,Standard Class,,2862,2676,34,15,4,20170901,11,5167,Friday,9,3,2017,False
TRANSFER,4,4,43.18000031,89.95999908,Shipping canceled,0,40,Accessories,New Bedford,EE. UU.,XXXXXXXXX,Mary,3471,Franco,XXXXXXXXX,Consumer,MA,1214 Dusty Crescent,2740,6,Outdoors,41.63562393,-70.93080139,Europe,Sofia,Bulgaria,3471,12/4/2016 11:48,48193,905,10.0,0.100000001,120515,24.98999977,0.479999989,4,99.95999908,89.95999908,43.18000031,Eastern Europe,Sofía-Ciudad,CANCELED,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.98999977,0,12/8/2016 11:48,Standard Class,,941,3933,60,21,5,20161204,11,3817,Sunday,12,4,2016,True
TRANSFER,2,4,31.84000015,90.95999908,Advance shipping,0,5,Lacrosse,Encinitas,EE. UU.,XXXXXXXXX,Betty,3535,Rodgers,XXXXXXXXX,Consumer,CA,1795 Fallen Corners,92024,2,Fitness,33.04647064,-117.2896729,Europe,Granada,España,3535,8/11/2015 7:44,15231,93,9.0,0.090000004,38097,24.98999977,0.349999994,4,99.95999908,90.95999908,31.84000015,Southern Europe,Andalucía,PENDING,,93,5,,http://images.acmesports.sports/Under+Armour+Men%27s+Tech+II+T-Shirt,Under Armour Men's Tech II T-Shirt,24.98999977,0,8/13/2015 7:44,Standard Class,,959,1444,9,4,1,20150811,9,1252,Tuesday,8,3,2015,False
TRANSFER,2,4,11.94999981,199.1699982,Advance shipping,0,3,Baseball & Softball,San Jose,EE. UU.,XXXXXXXXX,Mary,11715,Smith,XXXXXXXXX,Consumer,CA,9761 Quaking Acres,95116,2,Fitness,37.36024094,-121.8450699,Europe,Mont-Saint-Aignan,Francia,11715,6/2/2015 13:06,10451,44,40.79000092,0.170000002,26173,59.99000168,0.059999999,4,239.9600067,199.1699982,11.94999981,Western Europe,Normandía,PENDING,,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,6/4/2015 13:06,Standard Class,,3179,2710,4,2,1,20150602,9,880,Tuesday,6,2,2015,False
TRANSFER,5,4,-599.9400024,399.9599915,Late delivery,1,9,Cardio Equipment,Rome,EE. UU.,XXXXXXXXX,Daniel,9814,Smith,XXXXXXXXX,Consumer,NY,6115 Clear River Key,13440,3,Footwear,43.21662521,-75.45603943,Europe,Berlín,Alemania,9814,6/2/2015 15:54,10459,191,0.0,0.0,26195,99.98999786,-1.5,4,399.9599915,399.9599915,-599.9400024,Western Europe,Berlín,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/7/2015 15:54,Standard Class,,2649,456,15,7,2,20150602,10,883,Tuesday,6,2,2015,False
TRANSFER,3,4,182.3399963,387.9599915,Advance shipping,0,9,Cardio Equipment,Watsonville,EE. UU.,XXXXXXXXX,Jennifer,4848,Morgan,XXXXXXXXX,Consumer,CA,1985 Sunny Manor,95076,3,Footwear,36.93397141,-121.7434616,Europe,Turin,Italia,4848,7/26/2017 11:28,64222,191,12.0,0.029999999,160566,99.98999786,0.469999999,4,399.9599915,387.9599915,182.3399963,Southern Europe,Piamonte,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/29/2017 11:28,Standard Class,,1326,4398,15,7,2,20170726,9,5027,Wednesday,7,3,2017,False
TRANSFER,3,4,111.3499985,383.9599915,Advance shipping,0,9,Cardio Equipment,Meridian,EE. UU.,XXXXXXXXX,Mary,569,Frye,XXXXXXXXX,Consumer,ID,4834 Easy Terrace,83642,3,Footwear,43.56052399,-116.3960342,Europe,Cagliari,Italia,569,7/21/2017 21:07,63907,191,16.0,0.039999999,159751,99.98999786,0.289999992,4,399.9599915,383.9599915,111.3499985,Southern Europe,Cerdeña,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/24/2017 21:07,Standard Class,,165,656,15,7,2,20170721,9,5000,Friday,7,3,2017,False
TRANSFER,4,4,170.9799957,379.9599915,Shipping on time,0,9,Cardio Equipment,Houston,EE. UU.,XXXXXXXXX,Mary,5749,Smith,XXXXXXXXX,Consumer,TX,6058 Fallen Walk,77084,3,Footwear,29.86195946,-95.64417267,Europe,Milan,Italia,5749,10/7/2015 22:33,19178,191,20.0,0.050000001,47915,99.98999786,0.449999988,4,399.9599915,379.9599915,170.9799957,Southern Europe,Lombardía,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/11/2015 22:33,Standard Class,,1564,2652,15,7,2,20151007,12,1657,Wednesday,10,4,2015,False
TRANSFER,2,4,38.0,379.9599915,Advance shipping,0,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Mary,4460,Smith,XXXXXXXXX,Consumer,CA,3200 Amber Bend,90027,3,Footwear,34.12594605,-118.2910156,Europe,Erftstadt,Alemania,4460,9/5/2017 16:50,67046,191,20.0,0.050000001,167612,99.98999786,0.100000001,4,399.9599915,379.9599915,38.0,Western Europe,Renania del Norte-Westfalia,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/7/2017 16:50,Standard Class,,1212,1218,15,7,2,20170905,9,5184,Tuesday,9,3,2017,False
TRANSFER,3,4,185.1999969,377.9599915,Advance shipping,0,9,Cardio Equipment,Brooklyn,EE. UU.,XXXXXXXXX,Anna,6506,Bailey,XXXXXXXXX,Consumer,NY,1773 Amber Walk,11229,3,Footwear,40.60237885,-73.95497131,Europe,Harrow,Reino Unido,6506,8/11/2017 9:21,65312,191,22.0,0.059999999,163231,99.98999786,0.49000001,4,399.9599915,377.9599915,185.1999969,Northern Europe,Inglaterra,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/14/2017 9:21,Standard Class,,1771,1571,15,7,2,20170811,9,5094,Friday,8,3,2017,False
TRANSFER,2,4,69.15000153,363.9599915,Advance shipping,0,9,Cardio Equipment,Endicott,EE. UU.,XXXXXXXXX,Rebecca,6050,Arnold,XXXXXXXXX,Consumer,NY,8775 Wishing Pony Byway,13760,3,Footwear,42.07463837,-76.1240387,Europe,Pescara,Italia,6050,8/28/2015 21:54,16436,191,36.0,0.090000004,41034,99.98999786,0.189999998,4,399.9599915,363.9599915,69.15000153,Southern Europe,Abruzos,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/30/2015 21:54,Standard Class,,1647,3121,15,7,2,20150828,9,1371,Friday,8,3,2015,False
TRANSFER,3,4,-69.87000275,116.4400024,Advance shipping,0,13,Electronics,San Jose,EE. UU.,XXXXXXXXX,Lori,3246,Burns,XXXXXXXXX,Consumer,CA,4845 Thunder Embers Hollow,95148,3,Footwear,37.32554245,-121.7993469,Europe,Tourcoing,Francia,3246,6/22/2015 13:25,11822,282,11.52000046,0.090000004,29569,31.98999977,-0.600000024,4,127.9599991,116.4400024,-69.87000275,Western Europe,Norte-Paso de Calais-Picardía,PENDING,,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,6/25/2015 13:25,Standard Class,,878,4362,24,11,2,20150622,9,1000,Monday,6,2,2015,False
TRANSFER,4,4,100.7900009,359.9599915,Shipping on time,0,9,Cardio Equipment,Katy,EE. UU.,XXXXXXXXX,Thomas,2364,Whitney,XXXXXXXXX,Consumer,TX,906 Green Treasure Limits,77450,3,Footwear,29.77441025,-95.74694824,Europe,Afragola,Italia,2364,10/13/2015 1:10,19528,191,40.0,0.100000001,48809,99.98999786,0.280000001,4,399.9599915,359.9599915,100.7900009,Southern Europe,Campania,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/17/2015 1:10,Standard Class,,641,55,15,7,2,20151013,12,1686,Tuesday,10,4,2015,False
TRANSFER,4,4,76.01999664,158.3600006,Shipping on time,0,13,Electronics,Visalia,EE. UU.,XXXXXXXXX,Ann,12216,Deleon,XXXXXXXXX,Consumer,CA,7191 Jagged Avenue,93277,3,Footwear,36.31933212,-119.2960815,Europe,Lugansk,Ucrania,12216,12/27/2016 9:50,49763,278,21.60000038,0.119999997,124392,44.99000168,0.479999989,4,179.9600067,158.3600006,76.01999664,Eastern Europe,Lugansk,PENDING,,278,13,,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide,Under Armour Men's Compression EV SL Slide,44.99000168,0,12/31/2016 9:50,Standard Class,,3317,2249,23,11,2,20161227,12,3910,Tuesday,12,4,2016,False
TRANSFER,4,4,168.9400024,351.9599915,Shipping on time,0,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Mary,4460,Smith,XXXXXXXXX,Consumer,CA,3200 Amber Bend,90027,3,Footwear,34.12594605,-118.2910156,Europe,Doncaster,Reino Unido,4460,8/22/2015 17:43,16013,191,48.0,0.119999997,40009,99.98999786,0.479999989,4,399.9599915,351.9599915,168.9400024,Northern Europe,Inglaterra,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/26/2015 17:43,Standard Class,,1212,1126,15,7,2,20150822,12,1330,Saturday,8,3,2015,True
TRANSFER,3,4,147.8300018,351.9599915,Advance shipping,0,9,Cardio Equipment,Lancaster,EE. UU.,XXXXXXXXX,Mary,11388,Rangel,XXXXXXXXX,Consumer,CA,2395 Misty Carrefour,93535,3,Footwear,34.69703293,-118.0883026,Europe,Bry-sur-Marne,Francia,11388,9/11/2015 5:04,17347,191,48.0,0.119999997,43356,99.98999786,0.419999987,4,399.9599915,351.9599915,147.8300018,Western Europe,Isla de Francia,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/14/2015 5:04,Standard Class,,3081,597,15,7,2,20150911,9,1467,Friday,9,3,2015,False
TRANSFER,2,4,-69.58999634,347.9700012,Advance shipping,0,9,Cardio Equipment,York,EE. UU.,XXXXXXXXX,Mary,7521,Ortega,XXXXXXXXX,Consumer,PA,4196 Noble Beacon Mews,17402,3,Footwear,39.9602356,-76.67675781,Europe,Charleroi,Bélgica,7521,10/12/2015 13:58,19496,191,51.99000168,0.129999995,48717,99.98999786,-0.200000003,4,399.9599915,347.9700012,-69.58999634,Western Europe,Henao,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/14/2015 13:58,Standard Class,,2041,801,15,7,2,20151012,9,1682,Monday,10,4,2015,False
TRANSFER,5,4,105.3899994,339.9700012,Late delivery,1,9,Cardio Equipment,Phoenix,EE. UU.,XXXXXXXXX,Benjamin,1628,Smith,XXXXXXXXX,Consumer,AZ,516 Dewy Bluff Swale,85022,3,Footwear,33.64781952,-112.0518799,Europe,Munich,Alemania,1628,7/5/2017 13:25,62789,191,59.99000168,0.150000006,156983,99.98999786,0.310000002,4,399.9599915,339.9700012,105.3899994,Western Europe,Bavaria,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/10/2017 13:25,Standard Class,,447,2783,15,7,2,20170705,10,4950,Wednesday,7,3,2017,False
TRANSFER,5,4,87.34999847,335.9700012,Late delivery,1,9,Cardio Equipment,Lompoc,EE. UU.,XXXXXXXXX,Jesse,7222,Stein,XXXXXXXXX,Consumer,CA,2225 Crystal Beach,93436,3,Footwear,34.58764267,-120.4081879,Europe,Niort,Francia,7222,6/20/2015 9:34,11674,191,63.99000168,0.159999996,29198,99.98999786,0.25999999,4,399.9599915,335.9700012,87.34999847,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/25/2015 9:34,Standard Class,,1945,2924,15,7,2,20150620,10,992,Saturday,6,2,2015,True
TRANSFER,2,4,28.86000061,327.9700012,Advance shipping,0,9,Cardio Equipment,Miami,EE. UU.,XXXXXXXXX,Mary,5929,Shepherd,XXXXXXXXX,Consumer,FL,18 Golden Point,33186,3,Footwear,25.77437019,-80.19377899,Europe,Venice,Italia,5929,9/17/2017 16:07,67866,191,71.98999786,0.180000007,169683,99.98999786,0.090000004,4,399.9599915,327.9700012,28.86000061,Southern Europe,Véneto,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/19/2017 16:07,Standard Class,,1612,4473,15,7,2,20170917,9,5251,Sunday,9,3,2017,True
TRANSFER,5,4,20.15999985,319.9700012,Late delivery,1,9,Cardio Equipment,York,EE. UU.,XXXXXXXXX,Mary,6123,Anderson,XXXXXXXXX,Consumer,PA,9540 Little Vista,17404,3,Footwear,39.95479965,-76.75787354,Europe,Ulm,Alemania,6123,7/18/2015 11:59,13599,191,79.98999786,0.200000003,34073,99.98999786,0.059999999,4,399.9599915,319.9700012,20.15999985,Western Europe,Baden-Wurtemberg,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/23/2015 11:59,Standard Class,,1665,4424,15,7,2,20150718,10,1125,Saturday,7,3,2015,True
TRANSFER,5,4,-39.11000061,239.9600067,Late delivery,1,17,Cleats,Ogden,EE. UU.,XXXXXXXXX,Patrick,587,Smith,XXXXXXXXX,Consumer,UT,7814 Colonial Autumn Line,84404,4,Apparel,41.28277206,-112.1233444,Europe,Cambridge,Reino Unido,587,6/1/2015 13:37,10384,365,0.0,0.0,26004,59.99000168,-0.159999996,4,239.9600067,239.9600067,-39.11000061,Northern Europe,Inglaterra,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/6/2015 13:37,Standard Class,,169,707,32,13,3,20150601,10,875,Monday,6,2,2015,False
TRANSFER,6,4,79.19000244,239.9600067,Late delivery,1,17,Cleats,Raleigh,EE. UU.,XXXXXXXXX,Mary,1240,Warner,XXXXXXXXX,Consumer,NC,2538 Quaking Hills Ramp,27610,4,Apparel,35.81178284,-78.5975647,Europe,Siegen,Alemania,1240,7/10/2017 7:38,63115,365,0.0,0.0,157797,59.99000168,0.330000013,4,239.9600067,239.9600067,79.19000244,Western Europe,Renania del Norte-Westfalia,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/16/2017 7:38,Standard Class,,328,3900,32,13,3,20170710,10,4967,Monday,7,3,2017,False
TRANSFER,2,4,117.5800018,235.1600037,Advance shipping,0,17,Cleats,Virginia Beach,EE. UU.,XXXXXXXXX,Amber,8806,Diaz,XXXXXXXXX,Consumer,VA,6174 Bright Vista,23455,4,Apparel,36.85530472,-76.1946106,Europe,Nantes,Francia,8806,7/16/2017 4:08,63516,365,4.800000191,0.02,158778,59.99000168,0.5,4,239.9600067,235.1600037,117.5800018,Western Europe,Países del Loira,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/18/2017 4:08,Standard Class,,2387,2824,32,13,3,20170716,9,4987,Sunday,7,3,2017,True
